,EmployeeID,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Mean_Work_Hrs
1429,1430,29.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Male,1,Sales Executive,Single,49780.0,0.0,13.0,0,7.0,3,6.0,1.0,5.0,Yes,2,3,3,3,2,7.7852650462962965
1430,1431,45.0,Non-Travel,Research & Development,2.0,3,Medical,Female,2,Research Scientist,Single,103680.0,6.0,12.0,2,23.0,2,19.0,12.0,8.0,No,3,3,4,4,3,6.593532265890344
1431,1432,54.0,Travel_Rarely,Sales,8.0,2,Marketing,Female,2,Laboratory Technician,Married,61340.0,2.0,19.0,0,16.0,2,6.0,0.0,5.0,No,2,3,4,1,3,6.422204184704184
1432,1433,36.0,Travel_Rarely,Research & Development,16.0,4,Life Sciences,Male,1,Healthcare Representative,Single,67350.0,8.0,25.0,2,16.0,3,13.0,3.0,7.0,No,2,4,4,2,4,7.587336734693877
1433,1434,33.0,Travel_Rarely,Sales,9.0,1,Other,Female,3,Sales Executive,Married,32950.0,6.0,22.0,2,7.0,2,3.0,1.0,1.0,No,3,4,3,2,3,7.494024334251606
1434,1435,37.0,Travel_Frequently,Sales,2.0,4,Life Sciences,Male,2,Laboratory Technician,Divorced,52380.0,1.0,15.0,1,10.0,5,10.0,0.0,7.0,No,3,3,2,4,3,10.134707175925925
1435,1436,38.0,Travel_Rarely,Research & Development,1.0,2,Medical,Male,4,Laboratory Technician,Divorced,64720.0,0.0,12.0,0,17.0,4,16.0,5.0,13.0,No,3,3,1,3,2,6.884387219837864
1436,1437,31.0,Non-Travel,Sales,4.0,1,Medical,Female,3,Research Scientist,Married,96100.0,0.0,11.0,1,6.0,2,5.0,1.0,4.0,No,2,3,3,3,3,5.994058070416095
1437,1438,59.0,Travel_Rarely,Research & Development,5.0,3,Life Sciences,Female,3,Manager,Married,198330.0,3.0,13.0,0,7.0,2,1.0,0.0,0.0,No,3,3,3,4,3,6.183065972222222
1438,1439,37.0,Travel_Frequently,Sales,2.0,3,Marketing,Female,2,Laboratory Technician,Divorced,97560.0,4.0,19.0,0,13.0,2,9.0,5.0,8.0,No,3,3,1,4,3,6.95293388429752
1439,1440,29.0,Travel_Frequently,Sales,15.0,4,Medical,Female,1,Sales Executive,Married,49680.0,1.0,19.0,3,11.0,4,11.0,4.0,1.0,No,3,3,2,4,3,6.316933940242763
1440,1441,35.0,Travel_Frequently,Research & Development,19.0,3,Life Sciences,Female,1,Sales Executive,Single,21450.0,1.0,13.0,0,10.0,6,10.0,0.0,8.0,No,2,3,3,3,4,5.9946579430670335
1441,1442,29.0,Travel_Rarely,Research & Development,7.0,1,Life Sciences,Female,1,Research Scientist,Single,21800.0,1.0,21.0,0,4.0,2,4.0,0.0,1.0,Yes,3,4,3,4,2,8.353527429102742
1442,1443,52.0,Travel_Rarely,Research & Development,1.0,2,Medical,Female,4,Manager,Single,83460.0,7.0,14.0,0,6.0,5,2.0,2.0,2.0,No,3,3,3,4,2,7.406395862389586
1443,1444,42.0,Travel_Rarely,Research & Development,7.0,4,Life Sciences,Female,2,Sales Executive,Married,34450.0,1.0,11.0,2,22.0,2,22.0,11.0,15.0,No,3,3,3,4,3,6.369136989553657
1444,1445,59.0,Travel_Rarely,Research & Development,4.0,4,Technical Degree,Male,1,Healthcare Representative,Married,27600.0,8.0,11.0,0,7.0,3,2.0,2.0,2.0,No,4,3,2,3,2,6.719878547378547
1445,1446,50.0,Travel_Rarely,Research & Development,11.0,2,Life Sciences,Male,2,Sales Executive,Divorced,62940.0,3.0,23.0,1,32.0,2,7.0,0.0,6.0,No,4,4,4,4,2,7.70461087164751
1446,1447,33.0,Travel_Rarely,Sales,11.0,4,Marketing,Male,1,Research Scientist,Married,71400.0,5.0,21.0,0,8.0,2,5.0,0.0,4.0,Yes,2,4,3,4,1,10.884872534872533
1447,1448,43.0,Travel_Rarely,Sales,1.0,3,Marketing,Female,2,Manufacturing Director,Married,29320.0,5.0,24.0,0,22.0,3,17.0,1.0,9.0,No,3,4,4,4,3,9.287386254789272
1448,1449,33.0,Travel_Rarely,Sales,1.0,3,Life Sciences,Male,2,Manager,Married,51470.0,7.0,11.0,0,13.0,2,9.0,1.0,7.0,Yes,3,3,1,1,4,7.099097222222222
1449,1450,52.0,Non-Travel,Research & Development,2.0,3,Technical Degree,Male,1,Sales Executive,Single,45070.0,1.0,14.0,0,33.0,3,33.0,15.0,12.0,No,2,3,1,3,4,8.798592278719397
1450,1451,32.0,Travel_Rarely,Human Resources,13.0,4,Life Sciences,Female,3,Manufacturing Director,Married,85640.0,2.0,16.0,1,6.0,2,4.0,1.0,2.0,No,2,3,3,2,3,7.992846938775511
1451,1452,32.0,Travel_Rarely,Sales,23.0,1,Life Sciences,Male,3,Healthcare Representative,Single,24680.0,0.0,11.0,0,4.0,2,3.0,1.0,2.0,Yes,3,3,4,3,1,10.195875000000001
1452,1453,39.0,Travel_Rarely,Sales,26.0,4,Life Sciences,Male,2,Research Director,Divorced,81610.0,7.0,12.0,1,7.0,2,3.0,1.0,2.0,No,4,3,3,3,3,6.318844537815126
1453,1454,32.0,Non-Travel,Sales,2.0,4,Marketing,Male,4,Research Scientist,Married,21090.0,0.0,13.0,1,4.0,3,3.0,2.0,2.0,No,2,3,3,4,3,6.236712962962963
1454,1455,41.0,Travel_Rarely,Sales,29.0,3,Life Sciences,Female,2,Laboratory Technician,Divorced,52940.0,2.0,15.0,0,17.0,3,1.0,0.0,0.0,No,2,3,3,1,2,6.114475308641975
1455,1456,40.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Male,1,Manufacturing Director,Divorced,27180.0,1.0,14.0,1,9.0,4,9.0,4.0,7.0,No,2,3,1,4,3,7.430190179806362
1456,1457,45.0,Travel_Rarely,Research & Development,18.0,1,Life Sciences,Female,2,Sales Representative,Married,58110.0,0.0,14.0,0,25.0,4,24.0,1.0,7.0,No,2,3,3,4,3,6.911509456264776
1457,1458,31.0,Travel_Frequently,Research & Development,7.0,4,Medical,Male,1,Research Scientist,Divorced,24370.0,9.0,14.0,1,9.0,3,2.0,2.0,2.0,No,4,3,2,3,3,7.31373352165725
1458,1459,33.0,Travel_Rarely,Research & Development,2.0,4,Life Sciences,Female,1,Sales Executive,Married,27660.0,1.0,12.0,1,2.0,2,2.0,0.0,2.0,No,3,3,3,4,2,6.78583455165692
1459,1460,34.0,Travel_Rarely,Research & Development,26.0,3,Other,Female,1,Sales Executive,Married,190380.0,6.0,13.0,0,13.0,3,11.0,5.0,9.0,No,2,3,4,1,3,6.431916075650118
1460,1461,37.0,Travel_Rarely,Research & Development,22.0,5,Medical,Female,2,Manufacturing Director,Married,30550.0,2.0,14.0,3,17.0,3,3.0,0.0,2.0,No,3,3,3,1,2,7.563755935422602
1461,1462,45.0,Travel_Frequently,Sales,21.0,1,Marketing,Male,3,Research Scientist,Married,22890.0,4.0,13.0,0,9.0,3,3.0,0.0,2.0,No,2,3,1,3,3,8.010291179337232
1462,1463,37.0,Travel_Frequently,Sales,2.0,3,Marketing,Male,1,Laboratory Technician,Divorced,40010.0,6.0,11.0,1,17.0,2,1.0,0.0,0.0,Yes,3,3,1,3,3,7.120705868205869
1463,1464,39.0,Travel_Frequently,Research & Development,22.0,3,Medical,Female,1,Manufacturing Director,Single,129650.0,0.0,19.0,1,20.0,2,19.0,11.0,8.0,No,3,3,3,3,3,7.3884734195402295
1464,1465,29.0,Travel_Rarely,Sales,4.0,3,Other,Female,2,Human Resources,Single,35390.0,1.0,18.0,0,6.0,2,6.0,1.0,5.0,No,2,3,3,4,3,7.298881915388192
1465,1466,42.0,Travel_Rarely,Research & Development,5.0,4,Medical,Female,1,Research Scientist,Single,60290.0,3.0,17.0,1,10.0,5,3.0,0.0,2.0,No,3,3,4,1,3,8.4856290174472
1466,1467,29.0,Travel_Rarely,Research & Development,2.0,4,Medical,Male,1,Laboratory Technician,Divorced,26790.0,2.0,15.0,0,10.0,2,3.0,0.0,2.0,No,2,3,4,4,3,6.099508003766479
1467,1468,25.0,Travel_Rarely,Research & Development,25.0,2,Life Sciences,Male,2,Sales Executive,Married,37020.0,0.0,20.0,0,5.0,4,4.0,1.0,2.0,No,3,4,1,3,3,7.696410608139003
1468,1469,42.0,Travel_Rarely,Sales,18.0,2,Medical,Male,1,Laboratory Technician,Divorced,23980.0,0.0,14.0,1,10.0,2,9.0,7.0,8.0,No,2,3,4,3,3,9.51556007226739
1469,1470,40.0,Travel_Rarely,Research & Development,28.0,3,Medical,Male,2,Laboratory Technician,Divorced,54680.0,0.0,12.0,0,22.0,6,21.0,3.0,9.0,No,4,3,1,3,3,7.036408382066276
1470,1471,51.0,Travel_Rarely,Sales,6.0,2,Life Sciences,Female,1,Healthcare Representative,Married,131160.0,1.0,11.0,0,1.0,6,1.0,0.0,0.0,No,3,3,3,4,3,7.409417024320457
1471,1472,31.0,Travel_Frequently,Research & Development,10.0,1,Life Sciences,Female,1,Research Scientist,Single,41890.0,0.0,23.0,1,6.0,3,5.0,1.0,4.0,Yes,2,4,3,2,4,7.65803391053391
1472,1473,32.0,Travel_Frequently,Research & Development,17.0,4,Other,Male,4,Sales Executive,Married,193280.0,1.0,15.0,3,5.0,2,5.0,0.0,3.0,No,3,3,2,2,1,6.987566851083448
1473,1474,38.0,Non-Travel,Research & Development,2.0,5,Life Sciences,Male,3,Human Resources,Married,83210.0,3.0,11.0,3,13.0,5,8.0,7.0,5.0,No,2,3,4,4,3,7.204082491582491
1474,1475,32.0,Travel_Rarely,Research & Development,10.0,1,Medical,Male,1,Sales Executive,Single,23420.0,4.0,12.0,2,9.0,2,6.0,0.0,4.0,No,3,3,4,1,3,8.00852013585638
1475,1476,46.0,Travel_Rarely,Research & Development,8.0,3,Life Sciences,Female,4,Research Director,Married,40710.0,3.0,13.0,0,28.0,5,7.0,7.0,7.0,No,3,3,3,2,2,10.774994039103483
1476,1477,28.0,Travel_Rarely,Research & Development,11.0,2,Medical,Male,2,Sales Executive,Single,58130.0,2.0,20.0,1,5.0,2,0.0,0.0,0.0,Yes,3,4,3,3,1,6.90953216374269
1477,1478,29.0,Travel_Rarely,Research & Development,18.0,3,Life Sciences,Male,2,Sales Executive,Married,31430.0,2.0,22.0,3,10.0,2,0.0,0.0,0.0,No,3,4,1,2,3,6.7177250351617435
1478,1479,31.0,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Male,3,Laboratory Technician,Married,20440.0,0.0,21.0,0,10.0,2,9.0,7.0,8.0,No,3,4,2,4,3,7.214617446393762
1479,1480,25.0,Non-Travel,Research & Development,7.0,4,Medical,Female,4,Laboratory Technician,Divorced,134640.0,1.0,13.0,1,6.0,2,6.0,1.0,5.0,No,3,3,2,1,3,7.1283810205054845
1480,1481,45.0,Travel_Rarely,Research & Development,17.0,2,Medical,Male,2,Laboratory Technician,Married,79910.0,0.0,13.0,2,21.0,2,20.0,4.0,10.0,No,2,3,3,4,3,8.398237922705313
1481,1482,36.0,Travel_Rarely,Research & Development,28.0,1,Life Sciences,Male,1,Laboratory Technician,Married,33770.0,0.0,12.0,2,16.0,2,15.0,10.0,11.0,No,3,3,4,4,3,7.075151406771578
1482,1483,55.0,Travel_Rarely,Research & Development,14.0,4,Life Sciences,Female,1,Sales Executive,Single,55380.0,0.0,17.0,0,37.0,2,36.0,4.0,13.0,No,3,3,4,1,3,9.295658137390502
1483,1484,47.0,Non-Travel,Research & Development,1.0,1,Medical,Male,1,Research Scientist,Married,57620.0,1.0,11.0,2,10.0,4,10.0,9.0,9.0,Yes,2,3,1,2,2,9.446140955004592
1484,1485,28.0,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Male,1,Manufacturing Director,Married,25920.0,1.0,14.0,0,5.0,2,5.0,0.0,4.0,No,3,3,4,4,2,6.116240338164252
1485,1486,37.0,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Male,2,Healthcare Representative,Married,53460.0,4.0,11.0,0,7.0,2,5.0,0.0,1.0,No,3,3,3,4,4,6.704287837219936
1486,1487,21.0,Travel_Rarely,Research & Development,3.0,2,Life Sciences,Male,1,Laboratory Technician,Single,42130.0,1.0,12.0,3,3.0,3,3.0,1.0,0.0,No,2,3,4,3,4,6.6049799905838045
1487,1488,37.0,Non-Travel,Research & Development,1.0,3,Medical,Male,2,Sales Executive,Divorced,41270.0,2.0,13.0,1,15.0,2,5.0,0.0,2.0,No,3,3,1,4,3,11.019594467885607
1488,1489,35.0,Travel_Rarely,Sales,7.0,4,Life Sciences,Male,1,Sales Representative,Divorced,24380.0,7.0,16.0,0,10.0,5,7.0,6.0,2.0,No,2,3,2,2,2,6.9847222222222225
1489,1490,38.0,Travel_Rarely,Research & Development,8.0,3,Life Sciences,Female,1,Manager,Divorced,68700.0,1.0,11.0,1,8.0,5,8.0,7.0,7.0,No,3,3,1,1,3,9.286795224977043
1490,1491,26.0,Travel_Frequently,Research & Development,1.0,4,Other,Male,2,Laboratory Technician,Divorced,104470.0,1.0,18.0,0,6.0,3,6.0,1.0,4.0,No,3,3,3,2,1,7.601738128169663
1491,1492,50.0,Travel_Rarely,Sales,8.0,4,Life Sciences,Male,1,Research Scientist,Divorced,96670.0,3.0,23.0,0,28.0,2,10.0,1.0,6.0,No,2,4,1,2,2,5.97706712962963
1492,1493,53.0,Travel_Rarely,Research & Development,11.0,4,Life Sciences,Female,2,Research Scientist,Married,21480.0,3.0,11.0,0,21.0,2,5.0,1.0,3.0,No,3,3,3,3,2,8.413626347866854
1493,1494,42.0,Travel_Rarely,Research & Development,4.0,4,Life Sciences,Male,1,Manufacturing Director,Married,89260.0,1.0,14.0,0,20.0,4,20.0,11.0,6.0,No,1,3,2,3,3,6.788833333333333
1494,1495,29.0,Travel_Frequently,Research & Development,16.0,4,Medical,Male,1,Laboratory Technician,Single,65130.0,1.0,11.0,1,10.0,2,10.0,0.0,9.0,No,3,3,2,4,2,7.062236111111111
1495,1496,55.0,Travel_Rarely,Research & Development,1.0,4,Other,Female,1,Research Scientist,Married,67990.0,3.0,11.0,0,12.0,2,10.0,0.0,8.0,No,3,3,2,4,3,9.410524425287358
1496,1497,26.0,Travel_Frequently,Research & Development,9.0,3,Life Sciences,Female,1,Manager,Married,162910.0,1.0,22.0,0,5.0,3,5.0,3.0,3.0,No,3,4,1,1,3,11.014791373652134
1497,1498,37.0,Travel_Rarely,Sales,5.0,1,Marketing,Male,1,Research Scientist,Single,27050.0,1.0,11.0,0,17.0,2,17.0,5.0,7.0,No,3,3,4,4,3,7.629000953743444
1498,1499,44.0,Travel_Frequently,Research & Development,1.0,2,Medical,Male,2,Research Scientist,Divorced,103330.0,3.0,14.0,1,19.0,2,1.0,0.0,0.0,Yes,2,3,4,3,1,11.000575998075997
1499,1500,38.0,Travel_Rarely,Sales,2.0,3,Marketing,Female,1,Manager,Divorced,44480.0,9.0,12.0,0,10.0,3,2.0,1.0,2.0,No,2,3,4,4,3,6.820862029384757
1500,1501,26.0,Travel_Rarely,Research & Development,4.0,3,Medical,Male,3,Research Scientist,Divorced,68540.0,2.0,11.0,0,5.0,5,3.0,0.0,2.0,Yes,2,3,1,2,3,10.109967811158798
1501,1502,28.0,Travel_Rarely,Research & Development,7.0,3,Other,Male,1,Human Resources,Single,96370.0,1.0,13.0,0,5.0,6,5.0,0.0,2.0,No,2,3,4,4,3,6.702303051001822
1502,1503,49.0,Travel_Frequently,Research & Development,1.0,1,Medical,Female,2,Research Scientist,Single,35910.0,9.0,13.0,0,22.0,2,3.0,1.0,2.0,No,3,3,3,1,3,10.487479338842975
1503,1504,36.0,Travel_Rarely,Sales,5.0,3,Technical Degree,Male,3,Sales Executive,Single,54050.0,4.0,14.0,0,10.0,2,8.0,7.0,7.0,No,3,3,3,2,3,6.193597768073751
1504,1505,31.0,Travel_Frequently,Research & Development,9.0,4,Medical,Male,1,Sales Executive,Divorced,46840.0,1.0,16.0,1,2.0,4,2.0,2.0,2.0,No,3,3,4,2,2,6.6079988179669025
1505,1506,26.0,Travel_Rarely,Research & Development,8.0,3,Medical,Male,2,Manager,Single,157870.0,1.0,12.0,2,8.0,5,8.0,7.0,4.0,Yes,3,3,4,4,3,10.260264282501124
1506,1507,37.0,Travel_Frequently,Sales,9.0,1,Marketing,Male,1,Laboratory Technician,Married,15140.0,1.0,14.0,0,4.0,3,4.0,1.0,2.0,No,3,3,2,4,2,9.995476680384089
1507,1508,42.0,Travel_Frequently,Sales,2.0,2,Marketing,Male,3,Research Director,Married,29560.0,5.0,13.0,0,23.0,2,20.0,4.0,8.0,No,3,3,3,2,4,5.992563025210083
1508,1509,18.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,Male,1,Sales Executive,Single,23350.0,1.0,14.0,2,0.0,3,0.0,0.0,0.0,Yes,2,3,3,3,3,6.816210488505747
1509,1510,35.0,Travel_Rarely,Sales,20.0,2,Life Sciences,Male,1,Laboratory Technician,Married,51540.0,0.0,19.0,0,12.0,2,11.0,6.0,9.0,No,2,3,3,2,2,7.720096982758621
1510,1511,36.0,Travel_Frequently,Research & Development,8.0,3,Other,Female,3,Sales Executive,Married,69620.0,4.0,12.0,2,4.0,2,1.0,0.0,0.0,No,2,3,3,4,3,7.185832136015326
1511,1512,51.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,Male,2,Laboratory Technician,Divorced,56750.0,5.0,13.0,0,13.0,2,4.0,1.0,2.0,No,2,3,4,2,3,7.571935990338164
1512,1513,41.0,Travel_Rarely,Research & Development,29.0,1,Life Sciences,Male,1,Laboratory Technician,Single,23790.0,1.0,12.0,0,22.0,6,22.0,0.0,4.0,No,3,3,4,2,3,6.877735507246377
1513,1514,18.0,Travel_Rarely,Sales,7.0,3,Life Sciences,Male,1,Research Scientist,Single,38120.0,1.0,15.0,0,0.0,3,0.0,0.0,0.0,No,3,3,4,3,3,6.992057656395892
1514,1515,28.0,Travel_Rarely,Research & Development,9.0,3,Medical,Male,1,Sales Representative,Single,46480.0,0.0,23.0,2,9.0,2,8.0,0.0,7.0,No,2,4,2,1,3,7.170924782807499
1515,1516,31.0,Travel_Rarely,Research & Development,8.0,1,Technical Degree,Male,1,Manufacturing Director,Married,29360.0,4.0,12.0,1,10.0,2,8.0,7.0,7.0,No,3,3,2,4,2,7.164225083452552
1516,1517,39.0,Travel_Rarely,Sales,5.0,4,Marketing,Female,2,Human Resources,Divorced,21050.0,0.0,20.0,0,19.0,3,18.0,3.0,7.0,No,3,4,3,4,2,7.603831417624521
1517,1518,36.0,Non-Travel,Research & Development,5.0,4,Life Sciences,Male,1,Sales Executive,Married,85780.0,7.0,21.0,0,10.0,4,9.0,0.0,8.0,No,3,4,2,2,3,7.817613035113035
1518,1519,32.0,Travel_Rarely,Sales,2.0,3,Marketing,Male,2,Laboratory Technician,Married,27060.0,1.0,21.0,1,13.0,4,13.0,4.0,8.0,No,3,4,4,3,2,6.989849587578846
1519,1520,38.0,Travel_Rarely,Research & Development,5.0,2,Life Sciences,Female,3,Research Scientist,Married,63840.0,3.0,19.0,2,19.0,4,10.0,0.0,1.0,No,2,3,1,2,3,6.903497307880568
1520,1521,58.0,Non-Travel,Research & Development,2.0,3,Life Sciences,Male,2,Manufacturing Director,Divorced,39680.0,2.0,13.0,2,12.0,3,5.0,1.0,2.0,No,2,3,4,3,3,10.92023792780122
1521,1522,31.0,Travel_Rarely,Research & Development,20.0,1,Technical Degree,Female,3,Research Scientist,Married,99070.0,2.0,13.0,1,6.0,3,5.0,0.0,3.0,No,2,3,3,4,3,9.10676530612245
1522,1523,31.0,Travel_Rarely,Sales,7.0,4,Marketing,Male,2,Sales Executive,Married,132250.0,3.0,21.0,1,9.0,2,2.0,1.0,0.0,No,3,4,1,1,3,6.793423095584668
1523,1524,45.0,Travel_Frequently,Research & Development,3.0,1,Medical,Female,1,Sales Executive,Divorced,35400.0,1.0,13.0,0,24.0,6,24.0,9.0,11.0,No,3,3,1,1,3,7.290649678604224
1524,1525,31.0,Travel_Rarely,Sales,16.0,4,Marketing,Female,2,Research Scientist,Divorced,28040.0,0.0,19.0,2,3.0,0,2.0,2.0,2.0,No,3,3,3,4,1,8.60325265099124
1525,1526,33.0,Travel_Frequently,Research & Development,9.0,3,Life Sciences,Male,4,Research Director,Married,193920.0,6.0,12.0,1,12.0,3,10.0,8.0,8.0,No,3,3,4,2,3,6.794387464387464
1526,1527,39.0,Travel_Rarely,Sales,1.0,4,Life Sciences,Male,1,Sales Executive,Married,196650.0,1.0,22.0,1,21.0,6,21.0,11.0,10.0,No,3,4,3,1,3,10.980500929800094
1527,1528,43.0,Travel_Frequently,Research & Development,7.0,4,Medical,Male,4,Research Scientist,Single,24390.0,0.0,15.0,0,9.0,2,8.0,1.0,7.0,No,3,3,3,4,3,7.724989711934157
1528,1529,49.0,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Male,3,Manufacturing Director,Single,73140.0,7.0,22.0,0,25.0,2,7.0,0.0,7.0,No,3,4,3,3,3,9.971033057851239
1529,1530,52.0,Travel_Rarely,Research & Development,7.0,1,Life Sciences,Female,2,Research Scientist,Married,47740.0,2.0,18.0,1,11.0,2,8.0,7.0,7.0,Yes,3,3,3,2,2,7.877022821576763
1530,1531,27.0,Travel_Rarely,Research & Development,15.0,4,Medical,Male,3,Research Scientist,Single,39020.0,1.0,22.0,0,4.0,2,4.0,1.0,2.0,No,3,4,3,2,2,10.713731292517007
1531,1532,32.0,Travel_Rarely,Research & Development,1.0,3,Life Sciences,Male,3,Research Scientist,Married,26620.0,1.0,11.0,1,13.0,6,13.0,11.0,9.0,No,4,3,3,2,3,10.537320048309178
1532,1533,27.0,Travel_Rarely,Research & Development,13.0,2,Medical,Female,4,Research Director,Single,28560.0,1.0,12.0,2,5.0,5,5.0,0.0,4.0,No,4,3,4,3,3,10.101125910746813
1533,1534,31.0,Travel_Rarely,Sales,24.0,3,Life Sciences,Male,2,Healthcare Representative,Divorced,10810.0,4.0,11.0,3,13.0,4,7.0,1.0,7.0,No,4,3,4,4,3,6.600159069325736
1534,1535,32.0,Travel_Rarely,Research & Development,7.0,3,Technical Degree,Male,2,Healthcare Representative,Single,24720.0,7.0,13.0,0,10.0,2,7.0,0.0,7.0,No,3,3,1,4,2,7.516145075206211
1535,1536,28.0,Travel_Rarely,Research & Development,9.0,4,Medical,Male,1,Sales Executive,Married,56730.0,5.0,14.0,1,5.0,4,3.0,2.0,2.0,Yes,2,3,1,4,2,10.711125603864733
1536,1537,30.0,Travel_Rarely,Research & Development,13.0,3,Life Sciences,Female,4,Research Director,Married,41970.0,1.0,13.0,0,11.0,3,10.0,1.0,9.0,No,3,3,4,4,3,6.20291134751773
1537,1538,31.0,Travel_Frequently,Research & Development,2.0,1,Life Sciences,Female,1,Manager,Married,97130.0,1.0,17.0,0,10.0,5,10.0,8.0,9.0,No,2,3,3,3,3,6.6084375
1538,1539,39.0,Travel_Frequently,Research & Development,19.0,4,Medical,Female,1,Research Scientist,Married,20620.0,1.0,13.0,0,21.0,4,21.0,13.0,3.0,No,3,3,3,4,3,6.060223404255319
1539,1540,39.0,Travel_Rarely,Research & Development,1.0,1,Medical,Female,1,Laboratory Technician,Married,42840.0,4.0,17.0,1,12.0,0,1.0,0.0,0.0,Yes,3,3,4,3,2,10.006788416075649
1540,1541,33.0,Travel_Frequently,Sales,4.0,2,Life Sciences,Male,4,Research Scientist,Single,47880.0,3.0,11.0,1,9.0,0,7.0,0.0,1.0,No,3,3,2,4,2,7.391962404214559
1541,1542,47.0,Travel_Rarely,Research & Development,4.0,3,Life Sciences,Female,2,Healthcare Representative,Married,59060.0,4.0,23.0,0,21.0,4,3.0,1.0,1.0,No,4,4,4,3,3,6.52663504968383
1542,1543,43.0,Travel_Frequently,Research & Development,14.0,3,Medical,Female,5,Research Director,Divorced,38860.0,1.0,17.0,2,9.0,2,9.0,0.0,0.0,No,3,3,3,3,4,6.352892512077294
1543,1544,27.0,Non-Travel,Research & Development,2.0,3,Life Sciences,Male,1,Research Director,Married,168230.0,0.0,17.0,0,6.0,3,5.0,1.0,4.0,No,3,3,3,2,3,9.278894849785408
1544,1545,54.0,Travel_Frequently,Research & Development,1.0,4,Life Sciences,Male,2,Research Scientist,Single,29330.0,3.0,12.0,2,20.0,2,4.0,0.0,3.0,No,3,3,4,3,2,6.092101769911505
1545,1546,43.0,Travel_Rarely,Research & Development,7.0,2,Life Sciences,Female,2,Manager,Married,65000.0,8.0,23.0,0,10.0,3,1.0,0.0,0.0,No,3,4,3,1,2,7.203633101851851
1546,1547,45.0,Travel_Rarely,Sales,3.0,1,Marketing,Female,1,Sales Executive,Married,171740.0,9.0,14.0,1,12.0,6,10.0,9.0,8.0,No,3,3,4,4,3,7.106525500910747
1547,1548,40.0,Travel_Rarely,Research & Development,2.0,4,Other,Male,4,Research Scientist,Married,50330.0,2.0,14.0,2,6.0,6,4.0,0.0,2.0,No,3,3,2,4,2,9.905172292545709
1548,1549,29.0,Travel_Rarely,Research & Development,29.0,3,Medical,Female,1,Research Scientist,Married,23070.0,1.0,13.0,1,7.0,0,7.0,0.0,7.0,Yes,3,3,2,1,2,10.492057362240288
1549,1550,29.0,Travel_Rarely,Human Resources,8.0,3,Medical,Male,3,Sales Representative,Single,25870.0,0.0,22.0,2,4.0,3,3.0,2.0,2.0,No,3,4,2,4,3,6.909123116760829
1550,1551,30.0,Travel_Rarely,Research & Development,10.0,3,Life Sciences,Male,2,Research Scientist,Divorced,55070.0,1.0,12.0,2,10.0,2,10.0,1.0,2.0,No,2,3,4,3,3,7.615994585687383
1551,1552,27.0,Travel_Rarely,Research & Development,11.0,2,Medical,Male,1,Manager,Married,43930.0,1.0,18.0,1,8.0,2,8.0,0.0,7.0,No,2,3,2,2,3,6.110617283950617
1552,1553,37.0,Travel_Rarely,Sales,1.0,4,Life Sciences,Male,2,Healthcare Representative,Divorced,133480.0,7.0,14.0,0,8.0,4,6.0,0.0,4.0,No,3,3,4,4,2,6.001789351851851
1553,1554,38.0,Travel_Rarely,Research & Development,28.0,4,Medical,Male,1,Laboratory Technician,Divorced,65830.0,0.0,12.0,0,12.0,1,11.0,2.0,9.0,No,3,3,3,4,3,9.012154195011338
1554,1555,31.0,Travel_Rarely,Research & Development,6.0,3,Medical,Female,3,Manager,Single,81030.0,1.0,15.0,1,11.0,5,11.0,4.0,10.0,No,3,3,3,4,2,10.414085395439107
1555,1556,29.0,Travel_Rarely,Research & Development,3.0,4,Life Sciences,Male,3,Sales Executive,Divorced,39780.0,1.0,11.0,0,7.0,0,7.0,1.0,7.0,No,3,3,4,2,3,8.419563492063492
1556,1557,35.0,Travel_Rarely,Sales,16.0,2,Technical Degree,Male,3,Manager,Single,25440.0,0.0,13.0,1,17.0,3,16.0,0.0,13.0,No,4,3,3,2,3,7.913552886948083
1557,1558,23.0,Travel_Rarely,Research & Development,20.0,4,Life Sciences,Male,1,Manufacturing Director,Divorced,53990.0,1.0,23.0,0,4.0,2,4.0,0.0,2.0,No,2,4,3,4,2,7.066395804518211
1558,1559,41.0,Travel_Rarely,Research & Development,9.0,2,Life Sciences,Female,1,Laboratory Technician,Single,54870.0,6.0,19.0,2,8.0,0,5.0,1.0,2.0,No,3,3,4,2,3,9.709064625850342
1559,1560,47.0,Travel_Frequently,Sales,1.0,3,Medical,Female,2,Laboratory Technician,Single,68340.0,3.0,16.0,1,5.0,2,0.0,0.0,0.0,No,4,3,2,3,3,7.816196311858076
